loss,accuracy,val_loss,val_accuracy,lr
3.045421600341797,0.15665000677108765,2.555032968521118,0.22540000081062317,0.001
2.492488145828247,0.24310000240802765,2.3940014839172363,0.26409998536109924,0.001
2.3811111450195312,0.2757749855518341,2.252431631088257,0.3084999918937683,0.001
2.2969770431518555,0.3001999855041504,2.297297239303589,0.2976999878883362,0.001
2.2358219623565674,0.3209500014781952,2.2046823501586914,0.32010000944137573,0.001
2.156873941421509,0.344650000333786,2.288823127746582,0.3172999918460846,0.001
2.0989174842834473,0.3623749911785126,2.165309190750122,0.34630000591278076,0.001
2.0339536666870117,0.3815999925136566,2.2045481204986572,0.3407999873161316,0.001
1.9614689350128174,0.40207499265670776,2.1524550914764404,0.3571999967098236,0.001
1.9225667715072632,0.4143500030040741,2.2333595752716064,0.3370000123977661,0.001
1.7781747579574585,0.4555499851703644,2.144822597503662,0.36010000109672546,0.00090483745
1.6518681049346924,0.48965001106262207,2.1855905055999756,0.3603000044822693,0.0008187308
1.528382420539856,0.5221750140190125,2.241081476211548,0.37369999289512634,0.0007408183
1.4243931770324707,0.5539500117301941,2.2335453033447266,0.37139999866485596,0.0006703201
