loss,accuracy,val_loss,val_accuracy,lr
3.5452632904052734,0.19110000133514404,2.86885404586792,0.2791999876499176,0.001
2.7338616847991943,0.29762500524520874,2.618090867996216,0.3061000108718872,0.001
2.49603271484375,0.3421249985694885,2.4633498191833496,0.34380000829696655,0.001
2.344900608062744,0.3719249963760376,2.425628900527954,0.3422999978065491,0.001
2.2334842681884766,0.3951750099658966,2.41048526763916,0.35339999198913574,0.001
2.1355936527252197,0.4296500086784363,2.3707330226898193,0.36980000138282776,0.001
2.0516209602355957,0.4553000032901764,2.3322811126708984,0.38179999589920044,0.001
1.9645717144012451,0.4841749966144562,2.3522260189056396,0.38429999351501465,0.001
1.860917329788208,0.5187249779701233,2.5237181186676025,0.37790000438690186,0.001
1.779921054840088,0.543150007724762,2.4825308322906494,0.3732999861240387,0.001
