loss,accuracy,val_loss,val_accuracy,lr
4.106431484222412,0.16820000112056732,3.0437967777252197,0.19779999554157257,0.001
2.948148727416992,0.21369999647140503,3.157484531402588,0.2176000028848648,0.001
2.829136371612549,0.23637500405311584,2.8710882663726807,0.23989999294281006,0.001
2.7808713912963867,0.24985000491142273,2.7530879974365234,0.2612000107765198,0.001
2.718013048171997,0.2639000117778778,2.7901222705841064,0.2549999952316284,0.001
2.6565163135528564,0.2792249917984009,2.8076696395874023,0.2653999924659729,0.001
2.6292362213134766,0.2849999964237213,2.473008871078491,0.32839998602867126,0.001
2.5955779552459717,0.29202499985694885,2.7864625453948975,0.2581000030040741,0.001
2.567108392715454,0.298675000667572,2.659546375274658,0.29089999198913574,0.001
2.5359573364257812,0.3080750107765198,2.7110912799835205,0.2705000042915344,0.001
