loss,accuracy,val_loss,val_accuracy,lr
3.09580135345459,0.07907500118017197,2.916365385055542,0.093299999833107,0.001
2.868046760559082,0.11465000361204147,2.880634069442749,0.10809999704360962,0.001
2.783531904220581,0.1421000063419342,2.7479190826416016,0.15719999372959137,0.001
2.7182633876800537,0.16062499582767487,2.6748228073120117,0.17659999430179596,0.001
2.6556625366210938,0.18257500231266022,2.6196985244750977,0.19580000638961792,0.001
2.609144449234009,0.19642500579357147,2.622340202331543,0.18870000541210175,0.001
2.5703647136688232,0.20567500591278076,2.537665367126465,0.21279999613761902,0.001
2.5360307693481445,0.22122499346733093,2.5388264656066895,0.2125999927520752,0.001
2.5173146724700928,0.2249000072479248,2.499781608581543,0.2329999953508377,0.001
2.493220806121826,0.2316499948501587,2.4480719566345215,0.24869999289512634,0.001
