loss,accuracy,val_loss,val_accuracy,lr
4.1638712882995605,0.13642500340938568,7.42228364944458,0.08179999887943268,0.001
3.3467886447906494,0.14589999616146088,3.6996402740478516,0.09459999948740005,0.001
3.5181097984313965,0.14792500436306,4.392131328582764,0.06419999897480011,0.001
3.282763957977295,0.19647499918937683,3.9052109718322754,0.11659999936819077,0.001
3.2604117393493652,0.14277499914169312,3.651034355163574,0.08980000019073486,0.001
3.161024332046509,0.1647000014781952,3.4254636764526367,0.13259999454021454,0.001
3.134570360183716,0.21514999866485596,3.4105124473571777,0.1551000028848648,0.001
3.368823766708374,0.19962500035762787,3.6907296180725098,0.14190000295639038,0.001
3.1474459171295166,0.2206999957561493,3.2328498363494873,0.19709999859333038,0.001
3.4467952251434326,0.21854999661445618,3.90665864944458,0.12489999830722809,0.001
3.1533772945404053,0.22382499277591705,7.748403072357178,0.05900000035762787,0.00090483745
3.0394742488861084,0.25552499294281006,2.896646022796631,0.2615000009536743,0.0008187308
2.884614944458008,0.26317501068115234,3.6375889778137207,0.1639000028371811,0.0007408183
2.6982641220092773,0.2944749891757965,2.7788286209106445,0.2741999924182892,0.0006703201
2.583562135696411,0.30869999527931213,2.929929494857788,0.29739999771118164,0.00060653075
2.533271312713623,0.3152500092983246,6.942235946655273,0.09830000251531601,0.00054881175
2.637922525405884,0.28999999165534973,2.60115909576416,0.2808000147342682,0.0004965854
2.4394946098327637,0.3230000138282776,2.4689841270446777,0.3303000032901764,0.00044932903
2.443178415298462,0.31360000371932983,2.607483148574829,0.2791000008583069,0.0004065697
2.356658935546875,0.33024999499320984,2.675584554672241,0.25949999690055847,0.0003678795
