loss,accuracy,val_loss,val_accuracy,lr
6.453141212463379,0.04944999888539314,4.248432636260986,0.05000000074505806,0.001
3.6168453693389893,0.04997500032186508,3.2480034828186035,0.05079999938607216,0.001
3.062932014465332,0.11264999955892563,2.869415283203125,0.18629999458789825,0.001
2.856217384338379,0.18964999914169312,2.7213058471679688,0.22630000114440918,0.001
2.781587600708008,0.2122499942779541,2.63265323638916,0.265500009059906,0.001
2.7650091648101807,0.2227250039577484,2.5816404819488525,0.27709999680519104,0.001
2.7286646366119385,0.23520000278949738,2.547431707382202,0.2847000062465668,0.001
2.6855111122131348,0.24379999935626984,2.4958269596099854,0.28839999437332153,0.001
2.6806271076202393,0.2488500028848648,2.4772448539733887,0.2946999967098236,0.001
2.6434943675994873,0.25667500495910645,2.592848062515259,0.2770000100135803,0.001
2.600830316543579,0.2626500129699707,2.3704941272735596,0.32510000467300415,0.00090483745
2.552933692932129,0.276324987411499,2.433638572692871,0.3127000033855438,0.0008187308
2.509737014770508,0.2877750098705292,2.324084520339966,0.3407000005245209,0.0007408183
2.4725234508514404,0.29965001344680786,2.37275767326355,0.34209999442100525,0.0006703201
2.4373929500579834,0.31264999508857727,2.275419235229492,0.3578999936580658,0.00060653075
2.389056921005249,0.31929999589920044,2.2522668838500977,0.365200012922287,0.00054881175
2.3578879833221436,0.3305499851703644,2.2333312034606934,0.37209999561309814,0.0004965854
2.321730136871338,0.3401249945163727,2.167813301086426,0.38100001215934753,0.00044932903
2.287336587905884,0.3480750024318695,2.09678053855896,0.4081999957561493,0.0004065697
2.2499849796295166,0.357699990272522,2.094782590866089,0.4011000096797943,0.0003678795
