loss,accuracy,val_loss,val_accuracy,lr
4.211416244506836,0.20717500150203705,2.9978268146514893,0.27810001373291016,0.001
2.646103620529175,0.3146499991416931,2.4558112621307373,0.3334999978542328,0.001
2.2953004837036133,0.36994999647140503,2.28955078125,0.3659999966621399,0.001
2.148946762084961,0.40720000863075256,2.1578588485717773,0.4066999852657318,0.001
2.0578551292419434,0.43309998512268066,2.1420459747314453,0.4088999927043915,0.001
1.982603669166565,0.4578250050544739,2.1550841331481934,0.41280001401901245,0.001
1.9109963178634644,0.4776749908924103,2.091981887817383,0.4244000017642975,0.001
1.8535232543945312,0.49274998903274536,2.1298444271087646,0.41850000619888306,0.001
1.793258786201477,0.5103499889373779,2.1583895683288574,0.41670000553131104,0.001
1.7342700958251953,0.5332000255584717,2.1572670936584473,0.42260000109672546,0.001
