loss,accuracy,val_loss,val_accuracy,lr
6.647781848907471,0.05889999866485596,4.393039226531982,0.05009999871253967,0.001
3.6474504470825195,0.07757499814033508,3.1318507194519043,0.12919999659061432,0.001
3.0219345092773438,0.12160000205039978,2.802454710006714,0.18230000138282776,0.001
2.931079387664795,0.13734999299049377,2.8156557083129883,0.17239999771118164,0.001
2.8995630741119385,0.14474999904632568,2.788461446762085,0.1754000037908554,0.001
2.884098529815674,0.15287500619888306,2.7102739810943604,0.21040000021457672,0.001
2.863304615020752,0.1570499986410141,2.7012555599212646,0.2087000012397766,0.001
2.863515853881836,0.16429999470710754,2.7367658615112305,0.1995999962091446,0.001
2.846646785736084,0.16509999334812164,2.6541717052459717,0.22010000050067902,0.001
2.8399226665496826,0.17007499933242798,2.6277403831481934,0.2321999967098236,0.001
2.8111352920532227,0.1738249957561493,2.643775224685669,0.22660000622272491,0.00090483745
2.7810065746307373,0.18382500112056732,2.6631457805633545,0.22139999270439148,0.0008187308
2.7574894428253174,0.19020000100135803,2.6961631774902344,0.20810000598430634,0.0007408183
