loss,accuracy,val_loss,val_accuracy,lr
2.847169876098633,0.11897499859333038,2.726994514465332,0.1597999930381775,0.001
2.670316696166992,0.17839999496936798,2.6253833770751953,0.1956000030040741,0.001
2.576871395111084,0.2090499997138977,2.5654356479644775,0.21400000154972076,0.001
2.5104992389678955,0.22859999537467957,2.5162651538848877,0.22280000150203705,0.001
2.4595627784729004,0.24312500655651093,2.5122976303100586,0.23019999265670776,0.001
2.419147491455078,0.25369998812675476,2.437852382659912,0.2492000013589859,0.001
2.385376453399658,0.26327499747276306,2.4478657245635986,0.25130000710487366,0.001
2.3621366024017334,0.2703999876976013,2.408956527709961,0.25780001282691956,0.001
2.3374881744384766,0.2779749929904938,2.4123244285583496,0.26089999079704285,0.001
2.31547212600708,0.28540000319480896,2.398179769515991,0.26089999079704285,0.001
2.2891457080841064,0.2917749881744385,2.3713722229003906,0.2687000036239624,0.00090483745
2.2580337524414062,0.3006249964237213,2.358604669570923,0.2689000070095062,0.0008187308
2.233628273010254,0.3077999949455261,2.3638226985931396,0.27559998631477356,0.0007408183
2.2153751850128174,0.31552499532699585,2.3419439792633057,0.28279998898506165,0.0006703201
2.1946659088134766,0.3216249942779541,2.3711318969726562,0.2777000069618225,0.00060653075
2.1740293502807617,0.3259499967098236,2.331594228744507,0.28690001368522644,0.00054881175
2.159965991973877,0.33172500133514404,2.3273844718933105,0.2842000126838684,0.0004965854
2.143663167953491,0.335999995470047,2.3398022651672363,0.2870999872684479,0.00044932903
2.1315391063690186,0.3414500057697296,2.3381943702697754,0.2831000089645386,0.0004065697
2.119885206222534,0.34197500348091125,2.3340280055999756,0.2833999991416931,0.0003678795
