loss,accuracy,val_loss,val_accuracy,lr
3.038170337677002,0.18414999544620514,2.633742332458496,0.27390000224113464,0.001
2.5273427963256836,0.2955000102519989,2.3957157135009766,0.3303000032901764,0.001
2.2997114658355713,0.3554750084877014,2.279418468475342,0.3610000014305115,0.001
2.150968074798584,0.40162500739097595,2.2742857933044434,0.3700999915599823,0.001
2.0473039150238037,0.4343000054359436,2.158626079559326,0.4041999876499176,0.001
1.9630025625228882,0.467974990606308,2.174283504486084,0.41519999504089355,0.001
1.8935810327529907,0.49312499165534973,2.163740634918213,0.4194999933242798,0.001
1.8171873092651367,0.5178750157356262,2.1465346813201904,0.4375,0.001
1.7603132724761963,0.5400999784469604,2.3245530128479004,0.4066999852657318,0.001
1.7006455659866333,0.5611500144004822,2.2561702728271484,0.42590001225471497,0.001
1.5842421054840088,0.6004499793052673,2.2827677726745605,0.4296000003814697,0.00090483745
