loss,accuracy,val_loss,val_accuracy,lr
7.4376420974731445,0.1624249964952469,2.764848470687866,0.2387000024318695,0.001
2.6489038467407227,0.25450000166893005,2.510895013809204,0.2849000096321106,0.001
2.483259916305542,0.3001500070095062,2.461547613143921,0.31690001487731934,0.001
2.3760743141174316,0.3345000147819519,2.346599578857422,0.3395000100135803,0.001
2.2813920974731445,0.359499990940094,2.27272367477417,0.366100013256073,0.001
2.199319362640381,0.3839249908924103,2.219264030456543,0.3716000020503998,0.001
2.1300418376922607,0.39982500672340393,2.2369441986083984,0.3698999881744385,0.001
2.076598882675171,0.42182499170303345,2.1824913024902344,0.39149999618530273,0.001
2.018322706222534,0.4350999891757965,2.193686008453369,0.39419999718666077,0.001
1.9731546640396118,0.4485749900341034,2.1622395515441895,0.39959999918937683,0.001
1.894165277481079,0.4702500104904175,2.1329383850097656,0.40950000286102295,0.00090483745
1.803198218345642,0.49527499079704285,2.0948078632354736,0.41780000925064087,0.0008187308
1.73115074634552,0.5156750082969666,2.0822107791900635,0.4205000102519989,0.0007408183
1.6574187278747559,0.5367749929428101,2.0721874237060547,0.4343000054359436,0.0006703201
1.5815629959106445,0.5566999912261963,2.063145399093628,0.4417000114917755,0.00060653075
1.505666971206665,0.5781499743461609,2.083441734313965,0.4343000054359436,0.00054881175
1.4361462593078613,0.597724974155426,2.0918638706207275,0.44589999318122864,0.0004965854
1.3729623556137085,0.6194499731063843,2.1057167053222656,0.4366999864578247,0.00044932903
